epoch,train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1
14,0.5184139850593749,0.6584589328368505,0.7395238095238095,0.7333333333333333,0.7838983050847458,0.9528301886792453,0.6832871652816251,0.5738636363636364,0.7301430685742477,0.7163120567375887
15,0.5234799921228772,0.49018613795439403,0.7414285714285714,0.7866666666666666,0.7980132450331126,0.8294117647058824,0.667590027700831,0.8011363636363636,0.726998491704374,0.815028901734104
16,0.514575403105645,0.5860691465934118,0.7514285714285714,0.74,0.7747306562193927,0.9298245614035088,0.7303785780240074,0.6022727272727273,0.7519011406844106,0.7310344827586207
17,0.5160480946018582,0.6663305716713269,0.7452380952380953,0.7266666666666667,0.7807377049180327,0.9196428571428571,0.703601108033241,0.5852272727272727,0.740165128703254,0.7152777777777778
18,0.4969321905147462,0.5167243838310241,0.7585714285714286,0.75,0.7981366459627329,0.7616580310880829,0.7119113573407202,0.8352272727272727,0.7525622254758418,0.7967479674796748
19,0.5158684674898784,0.5621814571817716,0.7509523809523809,0.7733333333333333,0.7892561983471075,0.8913043478260869,0.7054478301015698,0.6988636363636364,0.7450024378352024,0.7834394904458599
20,0.5049059049572263,0.5592955176035563,0.7542857142857143,0.7433333333333333,0.7872340425531915,0.9090909090909091,0.7174515235457064,0.625,0.7507246376811594,0.7407407407407407
21,0.49765106138728915,0.5208462258179982,0.768095238095238,0.7466666666666667,0.7985971943887775,0.8846153846153846,0.7359187442289935,0.6534090909090909,0.7659778952426718,0.7516339869281046
22,0.4853964105674199,0.5319457068045934,0.7642857142857142,0.7833333333333333,0.7975708502024291,0.8171428571428572,0.7276084949215144,0.8125,0.760985031385804,0.8148148148148148
23,0.48047017934776487,0.6291237356265386,0.7747619047619048,0.74,0.8093306288032455,0.9016393442622951,0.7368421052631579,0.625,0.7713871435476075,0.738255033557047
24,0.47731741592997595,0.595501504043738,0.7728571428571429,0.7433333333333333,0.815625,0.9024390243902439,0.7229916897506925,0.6306818181818182,0.7665198237885462,0.7424749163879598
25,0.4812978062175569,0.5239327305555344,0.770952380952381,0.7566666666666667,0.801,0.7754010695187166,0.739612188365651,0.8238636363636364,0.7690830532885262,0.7988980716253443
26,0.48294513736452377,0.5600361798206965,0.7704761904761904,0.78,0.8001998001998002,0.7925531914893617,0.739612188365651,0.8465909090909091,0.7687140115163148,0.8186813186813187
27,0.48244589283352807,0.5560021885236104,0.7623809523809524,0.7466666666666667,0.7862745098039216,0.890625,0.7405355493998154,0.6477272727272727,0.7627199239182121,0.75
28,0.47602295305047715,0.5756368507941564,0.7719047619047619,0.7533333333333333,0.811340206185567,0.8984375,0.7266851338873499,0.6534090909090909,0.76668290306868,0.756578947368421
29,0.4798427090758369,0.5970854072272778,0.7766666666666666,0.7466666666666667,0.8119918699186992,0.923728813559322,0.7377654662973222,0.6193181818181818,0.7731011127237543,0.7414965986394558
30,0.4848849608216967,0.5509790391723315,0.7714285714285715,0.7366666666666667,0.8092307692307692,0.8702290076335878,0.7285318559556787,0.6477272727272727,0.7667638483965015,0.742671009771987
31,0.47700461943944295,0.6121326590577761,0.7776190476190477,0.7266666666666667,0.8188405797101449,0.9051724137931034,0.7303785780240074,0.5965909090909091,0.772083943387018,0.7191780821917808
32,0.464547738915398,0.5485670728484789,0.7819047619047619,0.7433333333333333,0.8072763028515241,0.8461538461538461,0.7580794090489381,0.6875,0.7819047619047619,0.7586206896551724
33,0.46540802018983024,0.5985347032546997,0.7857142857142857,0.73,0.8136769078295342,0.88,0.7580794090489381,0.625,0.7848948374760994,0.7308970099667774
34,0.4632926207497006,0.5675281792879104,0.7823809523809524,0.74,0.8253638253638254,0.8769230769230769,0.7331486611265005,0.6477272727272727,0.7765281173594132,0.7450980392156863
35,0.4588820994751794,0.603044091463089,0.7833333333333333,0.73,0.8204081632653061,0.8740157480314961,0.7423822714681441,0.6306818181818182,0.7794474066892875,0.7326732673267327
36,0.46769259813286007,0.602488672931989,0.7742857142857142,0.7333333333333333,0.8110316649642493,0.9137931034482759,0.7331486611265005,0.6022727272727273,0.7701260911736179,0.726027397260274
37,0.4587085195666268,0.5348051704963048,0.7852380952380953,0.75,0.8204868154158215,0.821656050955414,0.7469990766389658,0.7329545454545454,0.7820202996616723,0.7747747747747747
38,0.4609177665483384,0.571203528145949,0.7880952380952381,0.74,0.814595660749507,0.8602941176470589,0.76269621421976,0.6647727272727273,0.787792083929423,0.75
39,0.44062359500499,0.5666171040137609,0.7995238095238095,0.7566666666666667,0.8257874015748031,0.8705035971223022,0.7746999076638966,0.6875,0.7994282991900905,0.7682539682539683
40,0.4526177848520733,0.5657043903072675,0.7976190476190477,0.7466666666666667,0.8296593186372746,0.8731343283582089,0.7645429362880887,0.6647727272727273,0.7957712638154734,0.7548387096774194
41,0.4335633328415099,0.5958074347178142,0.7952380952380952,0.75,0.8328236493374108,0.8686131386861314,0.7543859649122807,0.6761363636363636,0.7916666666666666,0.7603833865814696
42,0.4498090576841718,0.5489589548110962,0.7919047619047619,0.7566666666666667,0.8179133858267716,0.8601398601398601,0.7673130193905817,0.6988636363636364,0.7918056217246308,0.7711598746081505
43,0.44525624167351496,0.56255917151769,0.8052380952380952,0.7533333333333333,0.8488612836438924,0.8445945945945946,0.7571560480147738,0.7102272727272727,0.8003904343582235,0.7716049382716049
44,0.44181710975510735,0.5871006444096565,0.7957142857142857,0.7466666666666667,0.8212180746561886,0.8676470588235294,0.7719298245614035,0.6704545454545454,0.7958115183246073,0.7564102564102564
45,0.43478052704107195,0.5826329421997071,0.7876190476190477,0.7533333333333333,0.8240081383519837,0.8227848101265823,0.7479224376731302,0.7386363636363636,0.7841239109390126,0.7784431137724551
46,0.454774471947125,0.598328354159991,0.7933333333333333,0.7466666666666667,0.8307849133537207,0.8787878787878788,0.752539242843952,0.6590909090909091,0.7897286821705426,0.7532467532467533
47,0.437224225856009,0.5836440606911977,0.8033333333333333,0.7566666666666667,0.8330019880715706,0.8652482269503546,0.7737765466297323,0.6931818181818182,0.8022977501196745,0.7697160883280757
48,0.4465451498826345,0.5874697544177373,0.79,0.7466666666666667,0.8309278350515464,0.8623188405797102,0.7442289935364728,0.6761363636363636,0.7851924013638578,0.7579617834394905
49,0.44406666078737805,0.5735158463319142,0.7966666666666666,0.7566666666666667,0.8273453093812375,0.8705035971223022,0.765466297322253,0.6875,0.7952038369304556,0.7682539682539683
50,0.4451736951725824,0.5931546346346537,0.7942857142857143,0.75,0.8429926238145417,0.8740740740740741,0.7386888273314867,0.6704545454545454,0.7874015748031497,0.7588424437299035
