epoch,train_loss,val_loss,train_acc,val_acc,train_precision,val_precision,train_recall,val_recall,train_f1,val_f1
35,0.42365326140608106,0.5429890096187592,0.8004761904761905,0.76,0.8306772908366534,0.8023255813953488,0.7700831024930748,0.7840909090909091,0.7992333493052228,0.7931034482758621
36,0.41791546515056066,0.5881355508168539,0.8114285714285714,0.7433333333333333,0.8459214501510574,0.7591623036649214,0.775623268698061,0.8238636363636364,0.8092485549132948,0.7901907356948229
37,0.41794724223159607,0.561824873884519,0.8185714285714286,0.75,0.8441176470588235,0.7853107344632768,0.7950138504155124,0.7897727272727273,0.818830242510699,0.7875354107648725
38,0.414767527282238,0.6163941325743993,0.8171428571428572,0.7533333333333333,0.8533872598584429,0.7575757575757576,0.7793167128347184,0.8522727272727273,0.8146718146718147,0.8021390374331551
39,0.4087393181380771,0.7098316556215286,0.8223809523809524,0.7133333333333334,0.8557114228456913,0.7008928571428571,0.788550323176362,0.8920454545454546,0.8207592503604036,0.785
40,0.4372575900384358,0.6394489390651384,0.799047619047619,0.7266666666666667,0.825615763546798,0.7326732673267327,0.7737765466297323,0.8409090909090909,0.7988560533841754,0.783068783068783
41,0.4236838023577418,0.655802904566129,0.8166666666666667,0.7233333333333334,0.8428290766208252,0.7162790697674418,0.7922437673130194,0.875,0.8167539267015707,0.7877237851662404
42,0.41384195767697834,0.6078281528751055,0.8147619047619048,0.74,0.8519269776876268,0.745,0.775623268698061,0.8465909090909091,0.8119864668922184,0.7925531914893617
43,0.4211064795085362,0.5979215604066849,0.81,0.7533333333333333,0.842685370741483,0.7712765957446809,0.7765466297322253,0.8238636363636364,0.8082652570879385,0.7967032967032966
44,0.40331033939406985,0.6896052857240041,0.8242857142857143,0.71,0.8606060606060606,0.6977777777777778,0.7867036011080333,0.8920454545454546,0.8219971056439942,0.7830423940149626
45,0.41358121352536337,0.607106837630272,0.8157142857142857,0.7333333333333333,0.8346153846153846,0.7448979591836735,0.801477377654663,0.8295454545454546,0.8177107866227037,0.7849462365591398
46,0.40878287179129463,0.7300396945079167,0.8147619047619048,0.7033333333333334,0.8483935742971888,0.6899563318777293,0.7802400738688827,0.8977272727272727,0.8128908128908129,0.7802469135802469
47,0.4030048828465598,0.6148566324512164,0.8171428571428572,0.7333333333333333,0.8436578171091446,0.7553191489361702,0.7922437673130194,0.8068181818181818,0.8171428571428572,0.7802197802197802
48,0.3975184542792184,0.6238166199127833,0.8185714285714286,0.73,0.8567073170731707,0.7411167512690355,0.778393351800554,0.8295454545454546,0.8156748911465893,0.7828418230563002
49,0.4021026067790531,0.6396900544563929,0.8176190476190476,0.73,0.8507014028056112,0.7386934673366834,0.7839335180055401,0.8352272727272727,0.8159538683325325,0.784
50,0.42048793696221853,0.6313371393084526,0.8119047619047619,0.74,0.8546391752577319,0.7425742574257426,0.765466297322253,0.8522727272727273,0.8075986361422309,0.7936507936507936
